ICAO,PHASE,RANGE,DATE,MVTS_VALID,MVTS_NA,TOT_ASMA,TOT_REF,TOT_ADD_TIME,TOT_ASMA_SUPPLIED,TOT_UNIMP_SUPPLIED,TOT_ADD_SUPPLIED
SBRF,ARR,C100,2026-02-17,97,24,2243.2166666666667,2132.7933333333335,110.42333333333326,2243.2166666666667,2132.5666666666666,110.65
SBRF,ARR,C40,2026-02-17,93,28,1280.35,1198.0533333333333,82.2966666666667,1280.35,1187.9333333333334,92.41666666666667
SBRF,ARR,C100,2026-02-18,77,39,1755.5166666666667,1696.5366666666666,58.97999999999996,1755.5166666666667,1697.6166666666668,57.9
SBRF,ARR,C40,2026-02-18,85,31,1135.4333333333334,1073.4466666666667,61.9866666666667,1135.4333333333334,1068.7166666666667,66.71666666666667
SBRF,ARR,C100,2026-02-19,89,35,2040.5666666666666,1948.43,92.1366666666666,2040.5666666666666,1945.8666666666668,94.7
SBRF,ARR,C40,2026-02-19,97,27,1312.6333333333334,1239.02,73.61333333333336,1312.6333333333334,1224.3166666666666,88.31666666666666
SBRF,ARR,C100,2026-02-20,91,37,2077.3333333333335,1975.72,101.61333333333327,2077.3333333333335,2000.13,77.20333333333333
SBRF,ARR,C40,2026-02-20,101,27,1399.55,1280.4066666666668,119.14333333333336,1399.55,1269.4833333333333,130.06666666666666
SBRF,ARR,C100,2026-02-21,82,33,1824.85,1784.2233333333334,40.62666666666661,1824.85,1792.4666666666667,32.38333333333333
SBRF,ARR,C40,2026-02-21,89,26,1170.5333333333333,1133.09,37.443333333333356,1170.5333333333333,1129.2166666666667,41.31666666666667
SBRF,ARR,C100,2026-02-22,94,22,2140.2166666666667,2074.4133333333334,65.80333333333327,2140.2166666666667,2072.2166666666667,68
SBRF,ARR,C40,2026-02-22,97,19,1318.1,1243.4033333333332,74.6966666666667,1318.1,1235.25,82.85
SBRF,ARR,C100,2026-02-23,100,21,2290.45,2204.3866666666668,86.06333333333326,2290.45,2202.6333333333337,87.81666666666666
SBRF,ARR,C40,2026-02-23,100,21,1354.7833333333333,1275.5866666666666,79.19666666666669,1354.7833333333333,1261.1,93.68333333333334
SBRF,ARR,C100,2026-02-24,100,23,2334.0833333333335,2184.56,149.52333333333326,2334.0833333333335,2183.2333333333336,150.85
SBRF,ARR,C40,2026-02-24,112,11,1574.3666666666666,1435.9633333333334,138.40333333333336,1574.3666666666666,1423.55,150.81666666666666
SBRF,ARR,C100,2026-02-25,105,23,2401.1833333333334,2326.6633333333334,74.5199999999999,2401.1833333333334,2336.5333333333333,64.65
SBRF,ARR,C40,2026-02-25,110,18,1475.7,1414.8966666666665,60.80333333333337,1475.7,1400.88,74.82
SBRF,ARR,C100,2026-02-26,95,32,2283.633333333333,2123.36,160.2733333333331,2283.633333333333,2113.26,170.37333333333333
SBRF,ARR,C40,2026-02-26,106,21,1498.6166666666666,1382.6033333333332,116.01333333333336,1498.6166666666666,1376.28,122.33666666666667
SBRF,ARR,C100,2026-02-27,82,43,1940.7333333333333,1809.0200000000002,131.71333333333314,1940.7333333333333,1853.4933333333333,87.24
SBRF,ARR,C40,2026-02-27,84,41,1182.3166666666666,1089.45,92.86666666666669,1182.3166666666666,1103.2533333333333,79.06333333333333
SBRF,ARR,C100,2026-02-28,94,27,2264.616666666667,2073.48,191.13666666666643,2264.616666666667,2078.1966666666667,186.42
SBRF,ARR,C40,2026-02-28,97,24,1400.9666666666667,1254.7733333333333,146.19333333333338,1400.9666666666667,1255.1166666666666,145.85
SBRF,ARR,C100,2026-03-01,93,17,2135.4,2049.0033333333336,86.39666666666645,2135.4,2070.4666666666667,64.93333333333334
SBRF,ARR,C40,2026-03-01,98,12,1335.7,1248.35,87.35000000000004,1335.7,1255.2533333333333,80.44666666666667
SBRF,ARR,C100,2026-03-02,90,31,2110.3333333333335,1993.4533333333336,116.87999999999977,2110.3333333333335,2021.0633333333335,89.27000000000001
SBRF,ARR,C40,2026-03-02,91,30,1221.45,1157.6499999999999,63.800000000000026,1221.45,1166.6466666666668,54.803333333333335
SBRF,ARR,C100,2026-03-03,95,29,2302.05,2093.766666666667,208.28333333333316,2302.05,2091.2933333333335,210.75666666666666
SBRF,ARR,C40,2026-03-03,100,24,1408.1333333333332,1282.5266666666666,125.60666666666668,1408.1333333333332,1271.3466666666666,136.78666666666666
SBRF,ARR,C100,2026-03-04,60,63,1407.0166666666667,1319.47,87.54666666666664,1407.0166666666667,1307.7833333333333,99.23333333333333
SBRF,ARR,C40,2026-03-04,70,53,959.1166666666667,899.61,59.50666666666669,959.1166666666667,884.6333333333333,74.48333333333333
SBRF,ARR,C100,2026-03-05,69,47,1609.65,1496.6433333333334,113.0066666666666,1609.65,1503.9733333333334,105.67666666666666
SBRF,ARR,C40,2026-03-05,75,41,1026.45,962.4533333333333,63.99666666666669,1026.45,959.36,67.09
SBRF,ARR,C100,2026-03-06,63,66,1492.15,1377.1366666666668,115.01333333333329,1492.15,1386.65,105.5
SBRF,ARR,C40,2026-03-06,67,62,952.7333333333333,853.5933333333334,99.14000000000003,952.7333333333333,847.3666666666667,105.36666666666667
SBRF,ARR,C100,2026-03-07,92,16,2248.4333333333334,2016.5566666666666,231.8766666666666,2248.4333333333334,2009.9333333333334,238.5
SBRF,ARR,C40,2026-03-07,90,18,1308.55,1142.7833333333333,165.7666666666667,1308.55,1135.8333333333333,172.71666666666667
SBRF,ARR,C100,2026-03-08,88,23,2052.7833333333333,1945.5566666666666,107.2266666666666,2052.7833333333333,1951.9666666666667,100.81666666666666
SBRF,ARR,C40,2026-03-08,91,20,1256.6833333333334,1161.0633333333333,95.62000000000002,1256.6833333333334,1154.2666666666667,102.41666666666667
SBRF,ARR,C100,2026-03-09,100,19,2324.3166666666666,2217.8966666666665,106.41999999999994,2324.3166666666666,2199.9833333333336,124.33333333333333
SBRF,ARR,C40,2026-03-09,100,19,1351.5833333333333,1281.1833333333334,70.40000000000002,1351.5833333333333,1263.1666666666667,88.41666666666667
SBRF,ARR,C100,2026-03-10,101,18,2342.1833333333334,2232.346666666667,109.83666666666659,2342.1833333333334,2217.916666666667,124.26666666666667
SBRF,ARR,C40,2026-03-10,106,13,1437.7166666666667,1354.11,83.6066666666667,1437.7166666666667,1335.9,101.81666666666666
SBRF,ARR,C100,2026-03-11,104,13,2415.3,2282.9433333333336,132.3566666666666,2415.3,2295.146666666667,120.15333333333334
SBRF,ARR,C40,2026-03-11,102,15,1391.9833333333333,1308.6133333333332,83.37000000000002,1391.9833333333333,1294.5833333333333,97.39999999999999
SBRF,ARR,C100,2026-03-12,99,30,2309.883333333333,2184.0533333333333,125.82999999999994,2309.883333333333,2205.3833333333337,104.5
SBRF,ARR,C40,2026-03-12,103,26,1416.8166666666666,1335.1333333333332,81.68333333333335,1416.8166666666666,1305.8,111.01666666666667
SBRF,ARR,C100,2026-03-13,111,23,2621.4,2450.4133333333334,170.9866666666666,2621.4,2452.5133333333333,168.88666666666666
SBRF,ARR,C40,2026-03-13,119,15,1675.1666666666667,1522.81,152.3566666666667,1675.1666666666667,1498.85,176.31666666666666
SBRF,ARR,C100,2026-03-14,96,21,2194.9166666666665,2117.0633333333335,77.85333333333327,2194.9166666666665,2100.766666666667,94.15
SBRF,ARR,C40,2026-03-14,105,12,1395.5666666666666,1345.9266666666667,49.64000000000003,1395.5666666666666,1329.8666666666668,65.7
SBRF,ARR,C100,2026-03-15,89,16,2036.95,1955.6366666666668,81.31333333333328,2036.95,1963.9166666666667,73.03333333333333
SBRF,ARR,C40,2026-03-15,97,8,1319.2333333333333,1233.6266666666666,85.6066666666667,1319.2333333333333,1229.6333333333334,89.6
SBRF,ARR,C100,2026-03-16,100,14,2311.5,2197.94,113.55999999999995,2311.5,2198.2166666666667,113.28333333333333
SBRF,ARR,C40,2026-03-16,105,9,1424.5833333333333,1345.32,79.26333333333336,1424.5833333333333,1331.9333333333334,92.65
SBRF,ARR,C100,2026-03-17,100,17,2358.116666666667,2196.59,161.52666666666659,2358.116666666667,2187.8333333333335,170.28333333333333
SBRF,ARR,C40,2026-03-17,102,15,1424.9666666666667,1314.8366666666666,110.13000000000002,1424.9666666666667,1301.9833333333333,122.98333333333333
SBRF,ARR,C100,2026-03-18,99,18,2249.0333333333333,2164.88,84.15333333333328,2249.0333333333333,2186.1800000000003,62.85333333333334
SBRF,ARR,C40,2026-03-18,101,16,1363.7166666666667,1291.42,72.29666666666668,1363.7166666666667,1283.0666666666666,80.65
SBRF,ARR,C100,2026-03-19,100,22,2330.5333333333333,2219.1233333333334,111.40999999999994,2330.5333333333333,2182.1333333333337,148.4
SBRF,ARR,C40,2026-03-19,101,21,1395.8,1307.3966666666665,88.40333333333336,1395.8,1285.1166666666668,110.68333333333334
SBRF,ARR,C100,2026-03-20,109,22,2495.4333333333334,2404.31,91.12333333333324,2495.4333333333334,2406.5466666666666,88.88666666666667
SBRF,ARR,C40,2026-03-20,113,18,1569.65,1456.1633333333334,113.48666666666668,1569.65,1427.8166666666666,141.83333333333334
SBRF,ARR,C100,2026-03-21,94,19,2181.366666666667,2051.85,129.51666666666657,2181.366666666667,2049.516666666667,131.85
SBRF,ARR,C40,2026-03-21,104,9,1448.7166666666667,1332.56,116.1566666666667,1448.7166666666667,1322.7666666666667,125.95
SBRF,ARR,C100,2026-03-22,93,11,2112.35,2040.3400000000001,72.00999999999992,2112.35,2046.3833333333334,65.96666666666667
SBRF,ARR,C40,2026-03-22,95,9,1253.55,1211.5766666666666,41.97333333333335,1253.55,1208.2,45.35
SBRF,ARR,C100,2026-03-23,103,15,2398.1,2249.2233333333334,148.87666666666658,2398.1,2292.4133333333334,105.68666666666667
SBRF,ARR,C40,2026-03-23,104,14,1464.9666666666667,1341.31,123.65666666666668,1464.9666666666667,1314.3333333333333,150.63333333333333
SBRF,ARR,C100,2026-03-24,101,18,2378.1833333333334,2228.936666666667,149.24666666666658,2378.1833333333334,2213.0333333333333,165.15
SBRF,ARR,C40,2026-03-24,106,13,1475.15,1363.4066666666668,111.74333333333335,1475.15,1344.0166666666667,131.13333333333333
SBRF,ARR,C100,2026-03-25,107,16,2553.733333333333,2422.2433333333333,131.48999999999995,2553.733333333333,2344.35,209.38333333333333
SBRF,ARR,C40,2026-03-25,110,13,1515.75,1423.3533333333332,92.39666666666669,1515.75,1384.1333333333334,131.61666666666667
SBRF,ARR,C100,2026-03-26,102,21,2375.516666666667,2244.6466666666665,130.86999999999995,2375.516666666667,2232.0333333333333,143.48333333333335
SBRF,ARR,C40,2026-03-26,113,10,1558.7666666666667,1456.97,101.79666666666668,1558.7666666666667,1436.8166666666666,121.95
SBRF,ARR,C100,2026-03-27,107,17,2510.5166666666664,2360.5533333333333,149.96333333333325,2510.5166666666664,2359.0466666666666,151.47
SBRF,ARR,C40,2026-03-27,109,15,1499.8333333333333,1381.6233333333332,118.21000000000004,1499.8333333333333,1363.3166666666666,136.51666666666668
SBRF,ARR,C100,2026-03-28,109,13,2566.7833333333333,2397.4300000000003,169.35333333333327,2566.7833333333333,2378.3833333333337,188.4
SBRF,ARR,C40,2026-03-28,110,12,1521.1666666666667,1401.55,119.61666666666669,1521.1666666666667,1390.8,130.36666666666667
SBRF,ARR,C100,2026-03-29,92,17,2111.133333333333,2010.78,100.35333333333327,2111.133333333333,2030.4333333333334,80.7
SBRF,ARR,C40,2026-03-29,97,12,1320.9,1234.53,86.37000000000003,1320.9,1231.7,89.2
SBRF,ARR,C100,2026-03-30,98,19,2283.85,2184.6266666666666,99.22333333333326,2283.85,2164.6,119.25
SBRF,ARR,C40,2026-03-30,101,16,1382.75,1293.7033333333334,89.0466666666667,1382.75,1278.8333333333333,103.91666666666667
SBRF,ARR,C100,2026-03-31,101,16,2331.116666666667,2208.66,122.45666666666659,2331.116666666667,2212.8166666666666,118.3
SBRF,ARR,C40,2026-03-31,109,8,1440.8333333333333,1376.0333333333333,64.80000000000004,1440.8333333333333,1369.3166666666666,71.51666666666667
SBRF,ARR,C100,2026-04-01,103,16,2678.15,2260.54,417.60999999999996,2678.15,2261.25,416.9
SBRF,ARR,C40,2026-04-01,106,13,1584.5166666666667,1334.0133333333333,250.50333333333336,1584.5166666666667,1326.3666666666668,258.15
SBRF,ARR,C100,2026-04-02,102,20,2420.7833333333333,2227.5533333333333,193.22999999999993,2420.7833333333333,2230.9333333333334,189.85
SBRF,ARR,C40,2026-04-02,107,15,1501.7666666666667,1374.7866666666666,126.98000000000003,1501.7666666666667,1358.0166666666667,143.75
SBRF,ARR,C100,2026-04-03,92,12,2180.9333333333334,2030.54,150.39333333333326,2180.9333333333334,2033.0833333333335,147.85
SBRF,ARR,C40,2026-04-03,93,11,1320.1833333333334,1184.6933333333334,135.49000000000004,1320.1833333333334,1178.8,141.38333333333333
SBRF,ARR,C100,2026-04-04,85,16,2095.7166666666667,1855.8233333333333,239.8933333333333,2095.7166666666667,1879.3266666666668,216.39
SBRF,ARR,C40,2026-04-04,89,12,1296.5,1151.5466666666666,144.95333333333335,1296.5,1135.2833333333333,161.21666666666667
SBRF,ARR,C100,2026-04-05,39,0,928,876.9866666666667,51.013333333333286,928,880.6500000000001,47.35
SBRF,ARR,C100,2026-04-08,102,13,2360.5666666666666,2233.2000000000003,127.36666666666659,2360.5666666666666,2264.5433333333335,96.02333333333334
SBRF,ARR,C100,2026-04-10,2,0,42.58333333333333,41.70333333333333,0.879999999999999,42.58333333333333,46.63333333333334,-4.05
SBRF,ARR,C40,2026-04-10,1,0,12.15,11.15,1,12.15,12.166666666666666,-0.016666666666666666
SBRF,ARR,C40,2026-04-13,2,0,25.25,24.733333333333334,0.5166666666666675,25.25,24.616666666666667,0.6333333333333334
SBRF,ARR,C40,2026-04-14,1,0,13.566666666666666,13.5,0.06666666666666643,13.566666666666666,13.4,0.16666666666666666
SBRF,ARR,C100,2026-04-15,1,0,22.683333333333334,22.1,0.5833333333333321,22.683333333333334,22.1,0.5833333333333334
SBRF,ARR,C40,2026-04-16,1,0,13.65,13.5,0.15000000000000036,13.65,13.4,0.25
SBRF,ARR,C40,2026-04-18,1,0,16.583333333333332,13.5,3.083333333333332,16.583333333333332,13.4,3.183333333333333
SBRF,ARR,C100,2026-04-19,2,0,41.56666666666666,44.2,-2.6333333333333364,41.56666666666666,44.2,-2.6333333333333333
SBRF,ARR,C40,2026-04-19,1,0,12.116666666666667,13.5,-1.3833333333333329,12.116666666666667,13.4,-1.2833333333333332
SBRF,ARR,C40,2026-04-20,2,0,26.166666666666664,24.733333333333334,1.4333333333333336,26.166666666666664,24.616666666666667,1.5499999999999998
SBRF,ARR,C100,2026-04-21,3,0,71.23333333333333,68.63333333333334,2.599999999999998,71.23333333333333,68.73333333333333,2.5
SBRF,ARR,C100,2026-04-22,2,0,61.21666666666667,42.95,18.266666666666662,61.21666666666667,42.88333333333334,18.333333333333332
SBRF,ARR,C100,2026-04-23,1,0,24.85,22.1,2.75,24.85,22.1,2.75
SBRF,ARR,C40,2026-04-23,2,0,37.983333333333334,27,10.983333333333334,37.983333333333334,26.8,11.183333333333334
SBRF,ARR,C100,2026-04-25,6,0,148.61666666666667,134.93333333333334,13.68333333333333,148.61666666666667,135.03333333333333,13.583333333333334
SBRF,ARR,C40,2026-04-25,5,0,75.9,65.23333333333333,10.666666666666668,75.9,64.81666666666666,11.083333333333334
SBRF,ARR,C40,2026-04-26,2,0,31.05,27,4.050000000000001,31.05,26.8,4.25
SBRF,ARR,C100,2026-04-27,1,0,30.75,22.1,8.649999999999999,30.75,22.1,8.65
SBRF,ARR,C40,2026-04-27,1,1,16.55,13.5,3.0500000000000007,16.55,13.4,3.15
SBRF,ARR,C100,2026-04-28,1,0,21.866666666666667,25.683333333333334,-3.8166666666666664,21.866666666666667,25.85,-3.9833333333333334
SBRF,ARR,C40,2026-04-28,1,0,11.583333333333334,11.233333333333333,0.3500000000000014,11.583333333333334,11.216666666666667,0.36666666666666664
SBRF,ARR,C100,2026-04-29,2,0,56.9,44.2,12.699999999999996,56.9,44.2,12.700000000000001
SBRF,ARR,C40,2026-04-29,1,0,14.366666666666667,13.5,0.8666666666666671,14.366666666666667,13.4,0.9666666666666667
SBRF,ARR,C100,2026-04-30,1,0,22.916666666666668,22.1,0.8166666666666664,22.916666666666668,22.1,0.8166666666666667
SBRF,ARR,C40,2026-04-30,1,0,14.5,13.5,1,14.5,13.4,1.1
SBRF,ARR,C100,2026-05-01,2,0,45.46666666666667,42.81666666666666,2.6499999999999986,45.46666666666667,43.1,2.3666666666666667
SBRF,ARR,C40,2026-05-01,3,0,41.93333333333334,38.233333333333334,3.700000000000003,41.93333333333334,38.016666666666666,3.916666666666667
SBRF,ARR,C100,2026-05-02,3,0,68.68333333333334,66.30000000000001,2.3833333333333258,68.68333333333334,66.30000000000001,2.3833333333333333
SBRF,ARR,C40,2026-05-02,2,0,28.633333333333333,27,1.6333333333333329,28.633333333333333,26.8,1.8333333333333335
SBRF,ARR,C100,2026-05-03,1,0,23.883333333333333,22.1,1.7833333333333314,23.883333333333333,22.1,1.7833333333333332
SBRF,ARR,C40,2026-05-03,1,0,14.35,13.5,0.8499999999999996,14.35,13.4,0.95
SBRF,ARR,C100,2026-05-11,2,0,54.61666666666667,42.95,11.666666666666664,54.61666666666667,42.88333333333334,11.733333333333334
SBRF,ARR,C40,2026-05-11,8,0,107.16666666666667,101.66666666666666,5.5000000000000036,107.16666666666667,98.46666666666667,8.7
SBRF,ARR,C100,2026-05-12,23,2,555.0166666666667,509.15000000000003,45.866666666666646,555.0166666666667,501.5,53.516666666666666
SBRF,ARR,C40,2026-05-12,26,3,373.35,331.8666666666667,41.48333333333335,373.35,328.05,45.3
SBRF,ARR,C100,2026-05-13,33,4,792.1333333333333,726.5500000000001,65.5833333333333,792.1333333333333,726.0333333333334,66.1
SBRF,ARR,C40,2026-05-13,22,3,302.8333333333333,278.4766666666667,24.35666666666667,302.8333333333333,275.93333333333334,26.9
SBRF,ARR,C100,2026-05-14,24,3,628.6833333333334,528.14,100.54333333333332,628.6833333333334,526.2333333333333,102.45
SBRF,ARR,C40,2026-05-14,18,1,247.76666666666665,226.56333333333333,21.203333333333337,247.76666666666665,225.75,22.016666666666666
SBRF,ARR,C100,2026-05-15,18,3,472.8,398.57,74.22999999999998,472.8,390.33333333333337,82.46666666666667
SBRF,ARR,C40,2026-05-15,27,2,378.5,347.8,30.700000000000006,378.5,342.4,36.1
SBRF,ARR,C100,2026-05-16,20,1,495.28333333333336,441.27000000000004,54.01333333333332,495.28333333333336,447.3166666666667,47.96666666666667
SBRF,ARR,C40,2026-05-16,23,1,329.15,293.29333333333335,35.85666666666667,329.15,290.93333333333334,38.21666666666667
SBRF,ARR,C100,2026-05-17,21,4,479.1166666666667,459.2166666666667,19.89999999999999,479.1166666666667,461.05,18.066666666666666
SBRF,ARR,C40,2026-05-17,31,2,433.18333333333334,397.31666666666666,35.86666666666668,433.18333333333334,393.40000000000003,39.78333333333333
SBRF,ARR,C100,2026-05-18,23,4,604.05,518.2533333333333,85.79666666666665,604.05,507.0166666666667,97.03333333333333
SBRF,ARR,C40,2026-05-18,15,3,194.76666666666668,188.11666666666667,6.650000000000006,194.76666666666668,185.55,9.216666666666667
SBRF,ARR,C100,2026-05-19,13,5,319.05,298.4866666666667,20.563333333333322,319.05,288.65000000000003,30.4
SBRF,ARR,C40,2026-05-19,19,1,256.1,247.21,8.890000000000004,256.1,242.56666666666666,13.533333333333333
SBRF,ARR,C100,2026-05-20,20,6,481.6166666666667,454.62333333333333,26.99333333333333,481.6166666666667,438.7166666666667,42.9
SBRF,ARR,C40,2026-05-20,17,4,239.36666666666667,221.33333333333334,18.03333333333333,239.36666666666667,217.95000000000002,21.416666666666668
SBRF,ARR,C100,2026-05-21,31,8,761.3,691.19,70.10999999999999,761.3,692.85,68.45
SBRF,ARR,C40,2026-05-21,24,5,354.1666666666667,308.61333333333334,45.55333333333334,354.1666666666667,304.9166666666667,49.25
SBRF,ARR,C100,2026-05-22,23,8,571.6166666666667,513.0033333333333,58.61333333333332,571.6166666666667,503.9166666666667,67.7
SBRF,ARR,C40,2026-05-22,35,3,490.2166666666667,451.3833333333333,38.83333333333334,490.2166666666667,443.1333333333333,47.083333333333336
SBRF,ARR,C100,2026-05-23,31,2,823.0833333333334,681.1333333333333,141.95,823.0833333333334,680.9333333333334,142.15
SBRF,ARR,C40,2026-05-23,16,0,226.85,201.93333333333334,24.91666666666667,226.85,196.88333333333333,29.96666666666667
SBRF,ARR,C100,2026-05-24,16,2,434.4166666666667,362,72.41666666666664,434.4166666666667,354.7166666666667,79.7
SBRF,ARR,C40,2026-05-24,19,0,303.23333333333335,246.21666666666667,57.01666666666667,303.23333333333335,242.45000000000002,60.78333333333333
SBRF,ARR,C100,2026-05-25,27,5,670.6333333333333,611.6866666666667,58.94666666666666,670.6333333333333,597.1666666666667,73.46666666666667
SBRF,ARR,C40,2026-05-25,30,2,425.65,396.21,29.440000000000005,425.65,391.8666666666667,33.78333333333333
SBRF,ARR,C100,2026-05-26,15,4,370.1,320.83666666666664,49.26333333333332,370.1,327.1166666666667,42.983333333333334
SBRF,ARR,C40,2026-05-26,19,4,282.8666666666667,245.09666666666666,37.77,282.8666666666667,238.61666666666667,44.25
SBRF,ARR,C100,2026-05-28,1,0,20.75,20.85,-0.10000000000000142,20.75,20.783333333333335,-0.03333333333333333
SBRF,ARR,C40,2026-05-28,2,0,25.4,24.733333333333334,0.6666666666666679,25.4,24.616666666666667,0.7833333333333333
SBRF,ARR,C100,2026-05-29,23,4,551.6833333333333,507.12333333333333,44.55999999999999,551.6833333333333,505.25,46.43333333333334
